A,B,same_cat,period_ticks,concentration,amplitude,ratio_mean,r2_full,r2_d2,r2_d3,r2_d4,r2_min_day
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,False,7500.0,0.36597899918351856,0.046463285357485964,1.0972188801333818,0.24821585262355095,0.570057281591615,0.308370921221249,0.5765264348988857,0.308370921221249
PANEL_2X4,TRANSLATOR_VOID_BLUE,False,10000.0,0.19009704189930712,0.021278122240395755,1.0382031149645259,0.13646554739750116,0.3665734858277039,0.35049002242493066,0.3071997549814892,0.3071997549814892
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X4,False,7500.0,0.38761470291548716,0.04401866701670727,0.9878064586105904,0.4622725340865733,0.4744122002157841,0.47269839203399167,0.30706263112362664,0.30706263112362664
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,False,10000.0,0.5481560955568144,0.013483906834064889,0.8856394633241681,0.034394991614907555,0.740413733803918,0.7403905627916332,0.3055458434900411,0.3055458434900411
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_VOID_BLUE,False,10000.0,0.16686399727391404,0.019875881428463867,0.8816685163518647,0.06610636833096417,0.30064530679860757,0.4092549349085757,0.7750960786640986,0.30064530679860757
OXYGEN_SHAKE_GARLIC,ROBOT_LAUNDRY,False,10000.0,0.26115333954532854,0.00948316050768385,1.222904727729075,0.014694534958216265,0.29936783638417097,0.5663360705932914,0.48471767658832443,0.29936783638417097
ROBOT_LAUNDRY,SLEEP_POD_POLYESTER,False,10000.0,0.4291275510025743,0.026547218751814396,0.8386429822462259,0.1866431032978635,0.4789893651720597,0.29934872612851327,0.49645075268764316,0.29934872612851327
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_4X4,False,7500.0,0.46361726122129254,0.0518902456773343,1.0934315317344483,0.1294738131997042,0.2980892393994238,0.4275354734699881,0.7154244754781875,0.2980892393994238
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X2,False,10000.0,0.41246810866241695,0.028155529985126052,1.2892942873664632,0.05833090158445764,0.4585040024869621,0.4567009697392075,0.2974799898011,0.2974799898011
PANEL_2X2,SLEEP_POD_SUEDE,False,10000.0,0.45772061612453263,0.03100744657339566,0.847065507467012,0.27664817190215496,0.5942717185611972,0.29630832289091147,0.38351792247246175,0.29630832289091147
ROBOT_DISHES,ROBOT_MOPPING,True,10000.0,0.5661194967415647,0.027363010268338196,0.9053524278530397,0.10095155478900619,0.2955559602321248,0.7623185649822917,0.3322139506258811,0.2955559602321248
MICROCHIP_TRIANGLE,PANEL_4X4,False,6000.0,0.27171367126531826,0.02963431517850666,0.9830907443798718,0.07080303744708094,0.47410150130718265,0.2955135933578139,0.40281528087215124,0.2955135933578139
MICROCHIP_RECTANGLE,SLEEP_POD_COTTON,False,10000.0,0.23107625019996428,0.019899094958323767,0.7652318369030766,0.05889123484937575,0.7618965684017823,0.7388528565618842,0.29377492736324173,0.29377492736324173
TRANSLATOR_VOID_BLUE,UV_VISOR_YELLOW,False,10000.0,0.34153855980498043,0.01403334735061227,0.994414898315422,0.026364363211950015,0.8586427919826107,0.29306501225984083,0.739528803177018,0.29306501225984083
MICROCHIP_CIRCLE,PANEL_1X4,False,10000.0,0.29188148907183975,0.024780697282304517,0.9888903564634619,0.062230835326540834,0.2922858070174066,0.7311330314265732,0.7246848953665885,0.2922858070174066
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,False,10000.0,0.3522153651391142,0.028947408351113944,1.1264975236013466,0.2514449083139275,0.3454419309064177,0.7605446093068907,0.2920256349723611,0.2920256349723611
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_CIRCLE,False,10000.0,0.48443632493585964,0.033168283400812404,1.2457497126050465,0.12301546309614142,0.29193178311256096,0.43643527863906006,0.814542827289418,0.29193178311256096
MICROCHIP_SQUARE,UV_VISOR_RED,False,10000.0,0.2384126869230033,0.021637007055965975,1.2292362336263531,0.01435204914988275,0.5222279769982678,0.7002476873593106,0.29114423820680757,0.29114423820680757
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.12800699397349796,0.0061005289903998975,1.1695233672007388,0.005156173250445595,0.2851812545966229,0.5706177038786366,0.30401916885965086,0.2851812545966229
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ASTRO_BLACK,False,7500.0,0.36121401599849084,0.04243812384939421,1.1531498971824616,0.07352967429850188,0.6254550125290764,0.28473656772773637,0.28892258214369804,0.28473656772773637
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_SPACE_GRAY,False,10000.0,0.30031270571108193,0.011078304959572733,1.2234533658208757,0.008038678442702119,0.6199807623840865,0.5367918205617787,0.28451841529981126,0.28451841529981126
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MORNING_BREATH,False,6000.0,0.29421298602830337,0.0200883659300981,1.1130425973572193,0.0697237899719193,0.35509208463122,0.4511370470126812,0.28378775907686415,0.28378775907686415
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_2X2,False,7500.0,0.3322886360442879,0.03819826846049074,1.1633014194449112,0.151752971714341,0.28343991057905593,0.8778396291222914,0.5624879667035053,0.28343991057905593
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_SPACE_GRAY,False,10000.0,0.4334176495490425,0.00962728549101642,1.0626900862098836,0.007397757426084728,0.45461137359582937,0.6669530168343697,0.2801453574184539,0.2801453574184539
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_SUEDE,False,10000.0,0.27498922615898347,0.01880819216284465,0.9024745465388956,0.10467046889462939,0.651451127269767,0.56541671118524,0.27994429262916654,0.27994429262916654
MICROCHIP_SQUARE,ROBOT_DISHES,False,10000.0,0.22021909280098692,0.04155737344612874,1.3545215592973974,0.06093842536949157,0.3998490901675228,0.5914420746173366,0.279326090306511,0.279326090306511
SLEEP_POD_NYLON,TRANSLATOR_GRAPHITE_MIST,False,10000.0,0.35574950497582464,0.028182298141240052,0.9569366536509668,0.13464736790091014,0.27918361312941353,0.48901217074231884,0.6556554111909185,0.27918361312941353
SLEEP_POD_POLYESTER,UV_VISOR_AMBER,False,10000.0,0.439359604074654,0.050676091642777185,1.5336432030490397,0.15256282705542057,0.5372376810856958,0.27822803722003087,0.4941071061984841,0.27822803722003087
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X4,False,7500.0,0.3043274548996122,0.06533758670617237,1.1558292178675387,0.23148485243726824,0.2849640893328115,0.2750478598575705,0.5595185579219046,0.2750478598575705
PANEL_1X2,SLEEP_POD_LAMB_WOOL,False,5000.0,0.2301457725276245,0.010341641008303471,0.8337747816994168,0.02598383696904616,0.2739008741582999,0.31221959504985297,0.4077555184363184,0.2739008741582999
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_OVAL,False,10000.0,0.21094561804104553,0.03154188470495314,1.4094034612660282,0.046868150180472745,0.5348086072404832,0.27261979328780517,0.7420307594920491,0.27261979328780517
PANEL_4X4,ROBOT_VACUUMING,False,10000.0,0.2679662156726419,0.03581388069584016,1.0813583215148606,0.15872568427214007,0.27177214250105064,0.48433387300637054,0.7618440223453355,0.27177214250105064
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MORNING_BREATH,False,10000.0,0.491801100633877,0.02429041767010943,1.027564952690968,0.07020736290375196,0.3589369535793413,0.6735304775210255,0.27161921184550375,0.27161921184550375
MICROCHIP_CIRCLE,OXYGEN_SHAKE_GARLIC,False,7500.0,0.23682486849182674,0.022670207317238577,0.7761942523505143,0.13390387343476295,0.27767318481595415,0.3387200430125884,0.2715550925438277,0.2715550925438277
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.5174297053670041,0.019732443984582727,1.0431440169742308,0.10019300810432241,0.7771315818994723,0.7549931579860343,0.2712487309008813,0.2712487309008813
TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,False,10000.0,0.18434388011347613,0.030272338599576464,1.4007138478829007,0.08693810625029763,0.5681377581487814,0.27079150030180643,0.7793951029364592,0.27079150030180643
OXYGEN_SHAKE_EVENING_BREATH,PANEL_2X2,False,10000.0,0.4150466571403146,0.05190798202975674,0.9740220275500785,0.2194032609496056,0.5753710150569922,0.26979754954393986,0.652339812915057,0.26979754954393986
SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,True,7500.0,0.21717162458715164,0.012909145982718506,0.9749678785991432,0.058605922919426456,0.2696477461907629,0.5491176643181284,0.36731733394332167,0.2696477461907629
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_GRAPHITE_MIST,False,10000.0,0.34538792193354345,0.011256792172280532,0.9206645002756718,0.039149080201761,0.6628948745320117,0.47030436138964027,0.2682112426719081,0.2682112426719081
PANEL_1X2,UV_VISOR_RED,False,10000.0,0.41316306220659393,0.024725259976521117,0.8074793957923997,0.15504761554181812,0.266920294731365,0.651343607535122,0.2706010908242402,0.266920294731365
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,True,6000.0,0.32027171967126666,0.029595317616103473,1.2172952913403434,0.07424255420839054,0.296779597616432,0.2665730224194208,0.4822310018487854,0.2665730224194208
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_NYLON,False,10000.0,0.429700984052554,0.019081825258432047,1.0425964959402947,0.03356396116954752,0.2664997616362994,0.6397021064955741,0.5837372699544867,0.2664997616362994
MICROCHIP_OVAL,ROBOT_MOPPING,False,10000.0,0.3464620871783029,0.012942605090878636,0.7475266751703956,0.02354788646589534,0.26595858634900793,0.7606919165520555,0.5458441884071463,0.26595858634900793
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_VACUUMING,False,10000.0,0.24414558214082863,0.040082400793729676,1.0157463067402137,0.21274650506957926,0.7055973177500978,0.28752006164327515,0.2646592602185145,0.2646592602185145
MICROCHIP_CIRCLE,SLEEP_POD_POLYESTER,False,10000.0,0.3366872260212822,0.02059363910773523,0.783740111410856,0.049502020249340584,0.3563441462190208,0.2642352604866488,0.6803699520005029,0.2642352604866488
MICROCHIP_CIRCLE,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.3740040338004694,0.026575777561117054,0.9405990259132021,0.07562810201425696,0.5484959887233989,0.26336548658075265,0.7590132580974082,0.26336548658075265
GALAXY_SOUNDS_DARK_MATTER,ROBOT_IRONING,False,10000.0,0.5111825138155842,0.030005202036352135,1.1851147074354704,0.0977388776718362,0.8269298286596214,0.6835633703389337,0.25933406942372816,0.25933406942372816
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_WINDS,True,10000.0,0.37535197914235746,0.02681138332540784,0.9824859822783159,0.1296377625037518,0.7747812501030038,0.5532710339322287,0.2577278080289297,0.2577278080289297
SLEEP_POD_SUEDE,UV_VISOR_AMBER,False,10000.0,0.18688800019694427,0.04164135984346724,1.4747770455453821,0.09730939314015397,0.5161364386704936,0.3813604020050768,0.2566603401765577,0.2566603401765577
PANEL_4X4,SLEEP_POD_NYLON,False,10000.0,0.5103609444827609,0.031188534457025057,1.0276242559658288,0.1524583712895069,0.2563631751687483,0.6014641921459469,0.7453867057694042,0.2563631751687483
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_IRONING,False,4285.714285714285,0.2462425172698984,0.03185895227538592,1.1530441910896563,0.19179604044662746,0.2537275722995387,0.3639161519543753,0.31625126538390214,0.2537275722995387
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_YELLOW,False,10000.0,0.115237444377839,0.004683117871980934,0.9355570764767481,0.006680628007290301,0.6541670966012606,0.2527714486232874,0.6748396295304553,0.2527714486232874
MICROCHIP_OVAL,UV_VISOR_ORANGE,False,10000.0,0.4367509080003535,0.04393593219175946,0.7912994128834139,0.31734243858603073,0.2527189462911842,0.5702977464513868,0.6483230022620565,0.2527189462911842
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_GARLIC,False,10000.0,0.14420246750985272,0.006913725550830317,0.8214333513031556,0.010669631666534674,0.5112994188582487,0.2524766138179607,0.5563897669301425,0.2524766138179607
MICROCHIP_TRIANGLE,UV_VISOR_ORANGE,False,10000.0,0.35311556016765033,0.04077452150604142,0.9333563623390687,0.2653000694285167,0.42039939267145865,0.25178746020629905,0.7852490712445203,0.25178746020629905
OXYGEN_SHAKE_MINT,PANEL_2X2,False,10000.0,0.28988978445080876,0.025248709512975732,1.029579503404876,0.1992162711608073,0.25156657049965236,0.413201771405871,0.6349147205078699,0.25156657049965236
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.32245494893470994,0.026196973659308925,0.9880897021216744,0.12170136264875453,0.7401676261129408,0.4756076415434094,0.2481883360040642,0.2481883360040642
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_GARLIC,False,10000.0,0.19891409583710234,0.01817142285606207,0.8629558043044657,0.08906043192198732,0.3916204303367443,0.2480107778895676,0.5548336769228835,0.2480107778895676
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,True,7500.0,0.3784877139768765,0.0366193638850752,0.9538168836936703,0.19299768425960484,0.6773715003602059,0.24674127942135982,0.6599979795468836,0.24674127942135982
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_RED,False,7500.0,0.4941153555086377,0.0469825021432735,0.9767714746374087,0.11837505296951178,0.6987615208500413,0.6279960500103725,0.24652601260253137,0.24652601260253137
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,False,10000.0,0.14449086798171043,0.004981359635549955,1.056512897225048,0.00300793746303174,0.24059982032707394,0.451812229308585,0.42954140621047654,0.24059982032707394
UV_VISOR_AMBER,UV_VISOR_ORANGE,True,10000.0,0.6200156185507235,0.03989346777865028,0.764497199304891,0.2770707669941459,0.24029385191818375,0.37380227246583064,0.675720352175922,0.24029385191818375
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,True,7500.0,0.33126133448465306,0.04160639117134953,1.0698397272846873,0.08929436499094101,0.2616123548408381,0.24025790420365511,0.2839689477667915,0.24025790420365511
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_LAMB_WOOL,False,6000.0,0.2755304826648453,0.02820906388550367,1.0384639240919549,0.09631313632019933,0.24886439408878303,0.23990878976917318,0.5290855193187778,0.23990878976917318
MICROCHIP_OVAL,SLEEP_POD_POLYESTER,False,10000.0,0.12461564830845528,0.01937970992070153,0.704784379933502,0.161267691555385,0.23925472638425083,0.5485663462340563,0.529942388105221,0.23925472638425083
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_NYLON,False,7500.0,0.2632409314715133,0.044568137241722774,1.1552682119871633,0.14645891997646787,0.237729320511207,0.3146244292705258,0.4005117464695471,0.237729320511207
MICROCHIP_OVAL,ROBOT_IRONING,False,10000.0,0.3014069860972099,0.03157232327305916,0.9331395629220219,0.14743609580171924,0.5226430123121074,0.34540369481741007,0.23753226208439415,0.23753226208439415
OXYGEN_SHAKE_GARLIC,UV_VISOR_MAGENTA,False,7500.0,0.36113693400884556,0.04383144833479068,1.073432109121112,0.2765616811806185,0.6858914805285659,0.6240407358051206,0.2356087190901498,0.2356087190901498
SLEEP_POD_COTTON,SLEEP_POD_SUEDE,True,7500.0,0.14866663353292803,0.006998174607119903,1.0136092755991994,0.006484569237754867,0.7024761213116386,0.441813730854671,0.2354036649578558,0.2354036649578558
SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,True,5000.0,0.17117576670050472,0.02024540678947106,1.1124495684224953,0.10197542933690751,0.43420007916307446,0.2351525658550926,0.2952450128910641,0.2351525658550926
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_RECTANGLE,False,10000.0,0.42152738150735775,0.016336296106294453,1.2069178991705596,0.017119434439643366,0.5846433925483878,0.7099054917527668,0.2351274963015907,0.2351274963015907
PANEL_1X4,UV_VISOR_MAGENTA,False,10000.0,0.2380579086623816,0.01466090583960313,0.8506656164363221,0.03900322194086725,0.2327183815858851,0.8213980392929965,0.5511034019865253,0.2327183815858851
MICROCHIP_RECTANGLE,ROBOT_DISHES,False,7500.0,0.19824637715541926,0.02522523118195889,0.8767205202772514,0.12474074331913587,0.22976213003674506,0.26820963935527986,0.6733603885450012,0.22976213003674506
PANEL_2X4,UV_VISOR_RED,False,10000.0,0.3837189356614933,0.038305589107694805,1.0193996344078426,0.29368781238776964,0.8243313103154701,0.6608203714103893,0.22926324638126971,0.22926324638126971
OXYGEN_SHAKE_GARLIC,ROBOT_MOPPING,False,10000.0,0.48186293087428667,0.008187132004872482,1.0764468432780234,0.005685316616700686,0.22778578394486648,0.7668684151333296,0.5474235512707509,0.22778578394486648
OXYGEN_SHAKE_MINT,PANEL_2X4,False,7500.0,0.3263357051895891,0.023140521572859042,0.8767839527240217,0.12397638195457361,0.22696771910009028,0.24511335182302074,0.6143197142441651,0.22696771910009028
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_SQUARE,False,10000.0,0.4048306249326751,0.03195785114638166,0.7659123886872294,0.20150150573723702,0.22688174228820424,0.5437058110448059,0.35386537975504395,0.22688174228820424
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MORNING_BREATH,False,10000.0,0.3290802802733823,0.014525440016779365,1.1544577189797223,0.05787039712101405,0.32481168753883916,0.6691830460191601,0.22677776610408584,0.22677776610408584
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_NYLON,False,7500.0,0.515219555643084,0.05272919548581327,1.1215980462529387,0.10909022846150374,0.3679713131526846,0.33344635996058514,0.22451835552835453,0.22451835552835453
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_TRIANGLE,False,7500.0,0.22617303489131285,0.02950714932438691,1.1533300127092776,0.0938944376605576,0.2651689433646286,0.6066046840220543,0.2234696904696577,0.2234696904696577
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_RED,False,7500.0,0.249593071895829,0.02302031773377941,1.0360149612516887,0.13703319923266666,0.2230802451062145,0.48452040214827274,0.2536306352627872,0.2230802451062145
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_SQUARE,False,10000.0,0.34279472644441994,0.03464052079877958,0.8538977128779377,0.0841214513837405,0.4272471749012149,0.5888599678399226,0.2229335477311034,0.2229335477311034
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_ORANGE,False,10000.0,0.34971930930783224,0.032553928106971775,0.9634154717143337,0.14271486193007188,0.2220395934880599,0.5731053823345982,0.5720541488539439,0.2220395934880599
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,False,7500.0,0.24211986232580193,0.024852144868942872,0.8483770953213599,0.24729263771961274,0.5174788246716119,0.22070319763889779,0.3769964824568228,0.22070319763889779
ROBOT_MOPPING,SLEEP_POD_COTTON,False,10000.0,0.47219060549370007,0.026578449933168602,0.9645279560043017,0.17680154610142806,0.21885738189082915,0.6433474577829497,0.5734175484817354,0.21885738189082915
OXYGEN_SHAKE_MINT,SLEEP_POD_COTTON,False,7500.0,0.24465735191207386,0.020640051054769373,0.860354086469624,0.04820932599424521,0.3604186210251228,0.21849756859854919,0.48708728145214053,0.21849756859854919
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_VOID_BLUE,False,10000.0,0.31693984242683554,0.017835070391419957,1.055871805684681,0.05362286380012238,0.21599835573766646,0.39105652219444154,0.3498842497542616,0.21599835573766646
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MORNING_BREATH,False,10000.0,0.2710863664805411,0.025134815211602653,0.9701274539190022,0.051725937756313956,0.215009160011414,0.5853887198183143,0.2903094544509406,0.215009160011414
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_RED,False,7500.0,0.3471513961787595,0.017384780739288147,0.8645570960528944,0.09304699754837176,0.7610559851256431,0.7264342568692747,0.21256062652016883,0.21256062652016883
SLEEP_POD_NYLON,UV_VISOR_RED,False,10000.0,0.47573504339673467,0.01936076341813346,0.8716593243909386,0.17655458170156446,0.21228891721043275,0.796911894214426,0.3071463121863208,0.21228891721043275
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ECLIPSE_CHARCOAL,False,5000.0,0.23915455251594084,0.006495662487113438,1.0199897393815924,0.010054052593976515,0.21133400169808936,0.40805515816238813,0.6025661906710259,0.21133400169808936
PANEL_2X2,TRANSLATOR_GRAPHITE_MIST,False,10000.0,0.4259813674836891,0.041996152505892566,0.9538111289982478,0.13939671504564644,0.21111684249461593,0.45580591513756796,0.4933894136373117,0.21111684249461593
OXYGEN_SHAKE_GARLIC,ROBOT_DISHES,False,7500.0,0.2792837122645456,0.0411026909116935,1.1898759696268317,0.315946990762912,0.4989572856729392,0.565891438516803,0.21108191640064722,0.21108191640064722
ROBOT_LAUNDRY,TRANSLATOR_ECLIPSE_CHARCOAL,False,10000.0,0.40454428315683566,0.035553926325522685,1.0022327782941132,0.2718685701379445,0.8978898731885756,0.21013935373686066,0.5370959913218738,0.21013935373686066
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,False,10000.0,0.16039487956116005,0.01189524918511503,0.9772856470311839,0.04689804317157109,0.24694908755232148,0.3808705016774041,0.20967170190380469,0.20967170190380469
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_EVENING_BREATH,False,10000.0,0.6135600729789772,0.0485560603812134,1.1054120913124426,0.2712695864485154,0.7027822622125499,0.5798995330277357,0.20913523612124207,0.20913523612124207
ROBOT_VACUUMING,UV_VISOR_AMBER,False,10000.0,0.20430079282542107,0.014085077138846158,1.1693316095608035,0.041578705905330415,0.6136594637803763,0.2087276123218066,0.25895902935366155,0.2087276123218066
MICROCHIP_OVAL,PANEL_1X4,False,10000.0,0.35015392667115086,0.018652190019113377,0.8650786332991656,0.07489786057044923,0.250128032433521,0.20723215305226506,0.5161180445338739,0.20723215305226506
ROBOT_VACUUMING,UV_VISOR_MAGENTA,False,7500.0,0.2776023721101645,0.025355064213117912,0.8295505383106588,0.24422703427543024,0.47943369378556766,0.20709978406921237,0.4325790475683169,0.20709978406921237
SLEEP_POD_SUEDE,TRANSLATOR_GRAPHITE_MIST,False,7500.0,0.3071844566603394,0.03021718733698656,1.131005410978125,0.09938191392383766,0.3243145262360021,0.320992652913607,0.2067757103839285,0.2067757103839285
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,False,10000.0,0.16301419901786107,0.013186251027081203,0.8090546319404436,0.025627976588732504,0.6720416137219949,0.733477743010439,0.20664280390743628,0.20664280390743628
MICROCHIP_CIRCLE,SLEEP_POD_SUEDE,False,5000.0,0.20649263636824272,0.009304193299013322,0.8139508974997612,0.008446419976898656,0.26956261594560316,0.5103597799900272,0.20424641037971958,0.20424641037971958
MICROCHIP_TRIANGLE,SLEEP_POD_SUEDE,False,6000.0,0.31161776608800695,0.026653646347701246,0.858336780397782,0.23658291671935838,0.32976890775042256,0.5035158544365672,0.20196607975136716,0.20196607975136716
SLEEP_POD_LAMB_WOOL,TRANSLATOR_SPACE_GRAY,False,10000.0,0.22291550644270014,0.02254941592383074,1.1380475118888567,0.06455037474179037,0.36755206262959217,0.20044732962661183,0.6196940993133058,0.20044732962661183
PANEL_2X2,SLEEP_POD_LAMB_WOOL,False,6000.0,0.1866737206307285,0.029586005786197966,0.8970684715911151,0.08995075378870743,0.2403724638033501,0.19976672416937202,0.219161054183583,0.19976672416937202
MICROCHIP_TRIANGLE,ROBOT_MOPPING,False,10000.0,0.25207371794873573,0.011421531912327592,0.8797666046861293,0.01765053951984996,0.19940031472221775,0.601054534980493,0.4376236401385305,0.19940031472221775
SLEEP_POD_LAMB_WOOL,TRANSLATOR_GRAPHITE_MIST,False,7500.0,0.30829732159487566,0.03047649695099708,1.0634694464217374,0.13283378753734942,0.6800329012985069,0.4361397101593203,0.19782083648267534,0.19782083648267534
SLEEP_POD_POLYESTER,UV_VISOR_MAGENTA,False,7500.0,0.23243700940149017,0.024334721263998757,1.0646006261400194,0.2186412388183383,0.19191159680429903,0.5153678415220815,0.38181699971294336,0.19191159680429903
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_MOPPING,False,10000.0,0.35716617751089597,0.02805053905566875,0.9734093742111625,0.05846219176976175,0.6138825829573618,0.6684839213057272,0.19095462362003734,0.19095462362003734
PANEL_1X4,ROBOT_LAUNDRY,False,10000.0,0.3226917459576782,0.031890981500480524,0.9563885168153082,0.19061724767927124,0.6948300934540823,0.6636589663727641,0.19027371637134494,0.19027371637134494
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,True,6000.0,0.11230352736396634,0.03216492233000884,1.4224527552841935,0.10003452925849177,0.19008144284291595,0.2363077708665633,0.2922998449562877,0.19008144284291595
PANEL_1X2,UV_VISOR_ORANGE,False,10000.0,0.6176285646743843,0.04142250354468521,0.8587241481816796,0.1503240399587389,0.18993595996446455,0.7553300216783456,0.5972165106600735,0.18993595996446455
OXYGEN_SHAKE_CHOCOLATE,PANEL_1X4,False,10000.0,0.32465309438433704,0.018766460538862193,1.0270666850090844,0.031650513845078,0.18851147500339493,0.830980735899152,0.7955825317389169,0.18851147500339493
ROBOT_DISHES,UV_VISOR_RED,False,7500.0,0.1548180107547001,0.0182413454077707,0.9064011376441616,0.10054197313823132,0.49871228105174104,0.2128632717663308,0.1883589098168803,0.1883589098168803
ROBOT_LAUNDRY,SLEEP_POD_LAMB_WOOL,False,6000.0,0.36451573385609387,0.035827017894346065,0.9200070835972985,0.1886380332086407,0.4599975120697478,0.30950748612448775,0.18823832430214305,0.18823832430214305
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_ORANGE,False,7500.0,0.41174101639275995,0.029706457560027696,1.0334574663819063,0.10421044458994078,0.46404941893127905,0.718434929301629,0.18793400800013582,0.18793400800013582
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_OVAL,False,7500.0,0.33888383409302913,0.057588265752249845,1.372757362541974,0.26039605352196593,0.2974001485726938,0.18727818932379647,0.27874447017719894,0.18727818932379647
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,False,7500.0,0.28906031338820476,0.05408098713591722,1.2499620327312324,0.1149295417852556,0.2437603570547875,0.23739134288733277,0.1849456788920798,0.1849456788920798
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_LAMB_WOOL,False,10000.0,0.43366318590667136,0.029551346350254908,1.0723653165037832,0.15970734655425423,0.8199301717426908,0.4974303938214214,0.18464875980402606,0.18464875980402606
MICROCHIP_RECTANGLE,ROBOT_MOPPING,False,10000.0,0.5962873877344932,0.02927408872701881,0.7937104352695863,0.09801051705946306,0.7730250908897583,0.7576744196273046,0.1843495982372666,0.1843495982372666
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,False,4285.714285714285,0.1437702664903264,0.0187616642041346,1.0839936267015375,0.09979349204013399,0.425756081757768,0.18396178149983256,0.2366073527943321,0.18396178149983256
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_MOPPING,False,10000.0,0.6855794358487862,0.034099217808114764,1.0347259386110306,0.1117270395336939,0.18310837409001668,0.7825381172763455,0.20817363066310302,0.18310837409001668
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,False,10000.0,0.16520106869217935,0.009938201949338433,1.1523832305420083,0.005020145733152903,0.5954787991163968,0.1827166179931199,0.5819828131596425,0.1827166179931199
MICROCHIP_SQUARE,ROBOT_VACUUMING,False,10000.0,0.23194612838509268,0.044307172722947895,1.4972789643222326,0.0645824790658438,0.18251404870105525,0.6070248427685343,0.3105863644608705,0.18251404870105525
