day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
99;556100;ASH_COATED_OSMIUM;10005;5;10003;28;;;10024;13;10027;13;;;10014.5;0.0
99;556100;INTARIAN_PEPPER_ROOT;12101;15;12099;11;;;12117;5;12118;22;;;12109.0;0.0
99;556200;ASH_COATED_OSMIUM;10004;4;;;;;10022;19;;;;;10013.0;0.0
99;556200;INTARIAN_PEPPER_ROOT;12106;19;;;;;12120;10;;;;;12113.0;0.0
99;556300;ASH_COATED_OSMIUM;10006;9;;;;;10022;20;;;;;10014.0;0.0
99;556300;INTARIAN_PEPPER_ROOT;12103;13;;;;;12117;19;;;;;12110.0;0.0
99;556400;ASH_COATED_OSMIUM;10002;4;;;;;10018;5;;;;;10010.0;0.0
99;556400;INTARIAN_PEPPER_ROOT;12105;10;;;;;12121;10;;;;;12113.0;0.0
99;556500;ASH_COATED_OSMIUM;10012;20;10009;30;;;;;;;;;10012;0.0
99;556500;INTARIAN_PEPPER_ROOT;12108;8;;;;;12121;17;;;;;12114.5;0.0
99;556600;ASH_COATED_OSMIUM;10003;18;10002;20;;;10022;9;10025;13;;;10012.5;0.0
99;556600;INTARIAN_PEPPER_ROOT;12107;5;12105;21;;;12120;8;12121;15;;;12113.5;0.0
99;556700;ASH_COATED_OSMIUM;9999;15;9998;13;;;10020;13;10021;16;;;10009.5;0.0
99;556700;INTARIAN_PEPPER_ROOT;12109;15;;;;;12123;5;;;;;12116.0;0.0
99;556800;ASH_COATED_OSMIUM;10000;15;9999;30;;;10016;14;10019;29;;;10008.0;0.0
99;556800;INTARIAN_PEPPER_ROOT;12109;5;12107;24;;;12123;9;12125;17;;;12116.0;0.0
99;556900;ASH_COATED_OSMIUM;9996;7;;;;;10017;8;;;;;10006.5;0.0
99;556900;INTARIAN_PEPPER_ROOT;12108;13;12105;24;;;12122;7;12124;16;;;12115.0;0.0
99;557000;ASH_COATED_OSMIUM;9998;20;9995;19;;;10016;9;10017;24;;;10007.0;0.0
99;557000;INTARIAN_PEPPER_ROOT;12111;13;12109;10;;;12124;8;12125;16;;;12117.5;0.0
99;557100;ASH_COATED_OSMIUM;9997;16;;;;;10018;7;;;;;10007.5;0.0
99;557100;INTARIAN_PEPPER_ROOT;12111;10;12110;14;;;12125;7;12126;17;;;12118.0;0.0
99;557200;ASH_COATED_OSMIUM;9995;14;9994;10;;;10016;9;10017;28;;;10005.5;0.0
99;557200;INTARIAN_PEPPER_ROOT;12110;19;;;;;;;;;;;12110;0.0
99;557300;ASH_COATED_OSMIUM;9996;16;9994;30;;;10012;15;10015;10;;;10004.0;0.0
99;557300;INTARIAN_PEPPER_ROOT;12111;17;;;;;12124;19;;;;;12117.5;0.0
99;557400;ASH_COATED_OSMIUM;9996;13;9994;11;;;;;;;;;9996;0.0
99;557400;INTARIAN_PEPPER_ROOT;12111;19;12108;19;;;12124;5;12125;10;;;12117.5;0.0
99;557500;ASH_COATED_OSMIUM;9995;6;;;;;10014;17;;;;;10004.5;0.0
99;557500;INTARIAN_PEPPER_ROOT;12109;12;;;;;12126;19;;;;;12117.5;0.0
99;557600;ASH_COATED_OSMIUM;9995;12;9992;28;;;10014;7;10015;12;;;10004.5;0.0
99;557600;INTARIAN_PEPPER_ROOT;12108;9;12106;25;;;12125;12;12127;16;;;12116.5;0.0
99;557700;ASH_COATED_OSMIUM;10004;4;;;;;10020;11;;;;;10012.0;0.0
99;557700;INTARIAN_PEPPER_ROOT;12111;5;;;;;12124;20;;;;;12117.5;0.0
99;557800;ASH_COATED_OSMIUM;10005;20;;;;;10014;8;;;;;10009.5;0.0
99;557800;INTARIAN_PEPPER_ROOT;12113;11;;;;;12126;15;;;;;12119.5;0.0
99;557900;ASH_COATED_OSMIUM;9995;18;;;;;10013;4;;;;;10004.0;0.0
99;557900;INTARIAN_PEPPER_ROOT;;;;;;;12125;11;12126;17;;;12125;0.0
99;558000;ASH_COATED_OSMIUM;9993;12;9992;28;;;10009;10;10012;16;;;10001.0;0.0
99;558000;INTARIAN_PEPPER_ROOT;12112;15;12111;11;;;12125;9;12126;22;;;12118.5;0.0
99;558100;ASH_COATED_OSMIUM;9998;4;;;;;10014;8;;;;;10006.0;0.0
99;558100;INTARIAN_PEPPER_ROOT;12110;9;12108;25;;;12123;18;12124;13;;;12116.5;0.0
99;558200;ASH_COATED_OSMIUM;10002;19;9999;27;;;10018;9;10019;11;;;10010.0;0.0
99;558200;INTARIAN_PEPPER_ROOT;12112;11;12110;19;;;12125;8;12127;23;;;12118.5;0.0
99;558300;ASH_COATED_OSMIUM;10000;9;;;;;10019;4;;;;;10009.5;0.0
99;558300;INTARIAN_PEPPER_ROOT;12109;17;;;;;;;;;;;12109;0.0
99;558400;ASH_COATED_OSMIUM;;;;;;;10020;18;10023;22;;;10020;0.0
99;558400;INTARIAN_PEPPER_ROOT;12110;18;;;;;12127;16;;;;;12118.5;0.0
99;558500;ASH_COATED_OSMIUM;10001;12;;;;;10022;16;;;;;10011.5;0.0
99;558500;INTARIAN_PEPPER_ROOT;12111;18;;;;;12124;13;;;;;12117.5;0.0
99;558600;ASH_COATED_OSMIUM;10001;15;9999;19;;;10020;11;10021;23;;;10010.5;0.0
99;558600;INTARIAN_PEPPER_ROOT;12113;7;;;;;12126;17;;;;;12119.5;0.0
99;558700;ASH_COATED_OSMIUM;9996;7;9993;19;;;10012;15;10015;11;;;10004.0;0.0
99;558700;INTARIAN_PEPPER_ROOT;12110;8;;;;;;;;;;;12110;0.0
99;558800;ASH_COATED_OSMIUM;9998;14;9996;11;;;10014;3;10017;13;;;10006.0;0.0
99;558800;INTARIAN_PEPPER_ROOT;12109;19;12108;14;;;12122;16;12125;20;;;12115.5;0.0
99;558900;ASH_COATED_OSMIUM;9992;16;9991;13;;;10013;4;10016;10;;;10002.5;0.0
99;558900;INTARIAN_PEPPER_ROOT;12112;15;;;;;12125;20;;;;;12118.5;0.0
99;559000;ASH_COATED_OSMIUM;9991;16;9988;25;;;10007;8;10009;15;;;9999.0;0.0
99;559000;INTARIAN_PEPPER_ROOT;12111;10;;;;;12125;18;;;;;12118.0;0.0
99;559100;ASH_COATED_OSMIUM;9996;7;9995;21;;;10005;11;10008;19;;;10000.5;0.0
99;559100;INTARIAN_PEPPER_ROOT;;;;;;;12125;17;12128;13;;;12125;0.0
99;559200;ASH_COATED_OSMIUM;9993;15;;;;;10012;6;;;;;10002.5;0.0
99;559200;INTARIAN_PEPPER_ROOT;12107;13;12106;10;;;12123;14;12126;25;;;12115.0;0.0
99;559300;ASH_COATED_OSMIUM;9994;9;9991;25;;;10012;5;10015;11;;;10003.0;0.0
99;559300;INTARIAN_PEPPER_ROOT;12108;19;12105;19;;;12121;18;12123;19;;;12114.5;0.0
99;559400;ASH_COATED_OSMIUM;9995;17;;;;;10001;12;;;;;9998.0;0.0
99;559400;INTARIAN_PEPPER_ROOT;12108;13;12107;16;;;12124;13;12126;24;;;12116.0;0.0
99;559500;ASH_COATED_OSMIUM;9991;7;9990;18;;;9998;5;9999;10;;;9994.5;0.0
99;559500;INTARIAN_PEPPER_ROOT;12107;18;12106;20;;;12124;20;12125;11;;;12115.5;0.0
99;559600;ASH_COATED_OSMIUM;9986;15;9983;25;;;10004;12;10005;11;;;9995.0;0.0
99;559600;INTARIAN_PEPPER_ROOT;12106;12;;;;;12123;10;;;;;12114.5;0.0
99;559700;ASH_COATED_OSMIUM;9989;11;9988;19;;;10005;7;10007;28;;;9997.0;0.0
99;559700;INTARIAN_PEPPER_ROOT;12106;5;12105;24;;;12123;5;12124;13;;;12114.5;0.0
99;559800;ASH_COATED_OSMIUM;9984;16;9983;26;;;10000;12;10002;28;;;9992.0;0.0
99;559800;INTARIAN_PEPPER_ROOT;12109;17;;;;;12123;7;;;;;12116.0;0.0
99;559900;ASH_COATED_OSMIUM;9982;14;9980;29;;;10003;16;10004;25;;;9992.5;0.0
99;559900;INTARIAN_PEPPER_ROOT;12108;20;;;;;12121;14;;;;;12114.5;0.0
99;560000;ASH_COATED_OSMIUM;9986;15;9984;30;;;10002;9;10004;28;;;9994.0;0.0
99;560000;INTARIAN_PEPPER_ROOT;12104;18;;;;;12117;13;;;;;12110.5;0.0
99;560100;ASH_COATED_OSMIUM;9983;11;;;;;10001;15;;;;;9992.0;0.0
99;560100;INTARIAN_PEPPER_ROOT;12104;15;;;;;12118;19;;;;;12111.0;0.0
99;560200;ASH_COATED_OSMIUM;9983;5;9980;22;;;10002;10;10003;28;;;9992.5;0.0
99;560200;INTARIAN_PEPPER_ROOT;12104;13;12101;12;;;12120;15;12121;23;;;12112.0;0.0
99;560300;ASH_COATED_OSMIUM;9986;8;9983;21;;;10002;6;10004;16;;;9994.0;0.0
99;560300;INTARIAN_PEPPER_ROOT;12105;20;;;;;12119;10;;;;;12112.0;0.0
99;560400;ASH_COATED_OSMIUM;9977;7;9976;10;;;9998;6;9999;19;;;9987.5;0.0
99;560400;INTARIAN_PEPPER_ROOT;12105;8;12104;12;;;12121;8;12122;17;;;12113.0;0.0
99;560500;ASH_COATED_OSMIUM;9987;20;9986;22;;;9992;9;9994;28;;;9989.5;0.0
99;560500;INTARIAN_PEPPER_ROOT;12106;13;12103;11;;;12122;13;12124;24;;;12114.0;0.0
99;560600;ASH_COATED_OSMIUM;9988;16;9986;11;;;10006;14;10009;11;;;9997.0;0.0
99;560600;INTARIAN_PEPPER_ROOT;12105;9;;;;;12121;17;;;;;12113.0;0.0
99;560700;ASH_COATED_OSMIUM;;;;;;;10007;13;10009;21;;;10007;0.0
99;560700;INTARIAN_PEPPER_ROOT;12105;5;12102;23;;;12122;14;12124;17;;;12113.5;0.0
99;560800;ASH_COATED_OSMIUM;9988;12;;;;;;;;;;;9988;0.0
99;560800;INTARIAN_PEPPER_ROOT;12106;17;12103;20;;;12122;13;12125;25;;;12114.0;0.0
99;560900;ASH_COATED_OSMIUM;9993;6;;;;;;;;;;;9993;0.0
99;560900;INTARIAN_PEPPER_ROOT;12106;15;12103;13;;;12123;15;12124;24;;;12114.5;0.0
99;561000;ASH_COATED_OSMIUM;9992;14;;;;;10001;8;;;;;9996.5;0.0
99;561000;INTARIAN_PEPPER_ROOT;12106;9;12105;22;;;12122;14;12124;21;;;12114.0;0.0
99;561100;ASH_COATED_OSMIUM;9987;4;9986;25;;;10005;6;10008;10;;;9996.0;0.0
99;561100;INTARIAN_PEPPER_ROOT;12106;19;;;;;12123;8;;;;;12114.5;0.0
99;561200;ASH_COATED_OSMIUM;9987;9;9986;18;;;10003;20;10005;29;;;9995.0;0.0
99;561200;INTARIAN_PEPPER_ROOT;12109;19;12106;12;;;;;;;;;12109;0.0
99;561300;ASH_COATED_OSMIUM;9981;6;9979;27;;;10000;5;10002;25;;;9990.5;0.0
99;561300;INTARIAN_PEPPER_ROOT;12107;13;;;;;12120;7;;;;;12113.5;0.0
99;561400;ASH_COATED_OSMIUM;9980;8;9977;21;;;9996;6;9998;11;;;9988.0;0.0
99;561400;INTARIAN_PEPPER_ROOT;12107;12;12104;21;;;12120;8;12121;23;;;12113.5;0.0
99;561500;ASH_COATED_OSMIUM;9977;6;9976;15;;;9993;7;9996;19;;;9985.0;0.0
99;561500;INTARIAN_PEPPER_ROOT;12113;19;12111;13;;;12116;12;12118;21;;;12114.5;0.0
99;561600;ASH_COATED_OSMIUM;9981;6;;;;;9997;9;;;;;9989.0;0.0
99;561600;INTARIAN_PEPPER_ROOT;12108;19;;;;;;;;;;;12108;0.0
99;561700;ASH_COATED_OSMIUM;9982;15;9980;13;;;9998;3;10000;14;;;9990.0;0.0
99;561700;INTARIAN_PEPPER_ROOT;12107;12;;;;;12121;6;;;;;12114.0;0.0
99;561800;ASH_COATED_OSMIUM;9981;14;9979;10;;;9999;10;10000;25;;;9990.0;0.0
99;561800;INTARIAN_PEPPER_ROOT;12106;14;12103;15;;;12119;7;12122;22;;;12112.5;0.0
99;561900;ASH_COATED_OSMIUM;9981;10;;;;;10002;16;;;;;9991.5;0.0
99;561900;INTARIAN_PEPPER_ROOT;12104;18;;;;;12118;19;;;;;12111.0;0.0
99;562000;ASH_COATED_OSMIUM;9983;3;;;;;10004;17;;;;;9993.5;0.0
99;562000;INTARIAN_PEPPER_ROOT;12104;16;12102;16;;;12117;20;12119;20;;;12110.5;0.0
99;562100;ASH_COATED_OSMIUM;9982;20;9981;20;;;10000;15;10003;26;;;9991.0;0.0
99;562100;INTARIAN_PEPPER_ROOT;12103;9;;;;;12117;14;;;;;12110.0;0.0
99;562200;ASH_COATED_OSMIUM;9987;4;9986;18;;;9993;4;9996;26;;;9990.0;0.0
99;562200;INTARIAN_PEPPER_ROOT;12107;18;12105;22;;;12120;10;12122;22;;;12113.5;0.0
99;562300;ASH_COATED_OSMIUM;9985;15;;;;;10001;8;;;;;9993.0;0.0
99;562300;INTARIAN_PEPPER_ROOT;12109;9;;;;;12125;9;;;;;12117.0;0.0
99;562400;ASH_COATED_OSMIUM;9984;3;;;;;10002;6;;;;;9993.0;0.0
99;562400;INTARIAN_PEPPER_ROOT;;;;;;;12123;20;;;;;12123;0.0
99;562500;ASH_COATED_OSMIUM;9982;10;9980;26;;;10001;11;10002;14;;;9991.5;0.0
99;562500;INTARIAN_PEPPER_ROOT;12113;13;12110;20;;;12126;18;12129;25;;;12119.5;0.0
99;562600;ASH_COATED_OSMIUM;9988;14;9987;27;;;10006;15;10007;24;;;9997.0;0.0
99;562600;INTARIAN_PEPPER_ROOT;12110;5;;;;;12127;8;;;;;12118.5;0.0
99;562700;ASH_COATED_OSMIUM;9983;18;;;;;9999;19;;;;;9991.0;0.0
99;562700;INTARIAN_PEPPER_ROOT;12112;18;;;;;12126;15;;;;;12119.0;0.0
99;562800;ASH_COATED_OSMIUM;9982;12;9980;22;;;10003;7;10004;27;;;9992.5;0.0
99;562800;INTARIAN_PEPPER_ROOT;12110;5;;;;;12127;18;;;;;12118.5;0.0
99;562900;ASH_COATED_OSMIUM;9984;15;9983;16;;;10003;3;10005;27;;;9993.5;0.0
99;562900;INTARIAN_PEPPER_ROOT;12112;5;12111;25;;;12126;14;12128;12;;;12119.0;0.0
99;563000;ASH_COATED_OSMIUM;9990;18;;;;;10006;19;;;;;9998.0;0.0
99;563000;INTARIAN_PEPPER_ROOT;12112;16;12109;19;;;12126;11;12127;13;;;12119.0;0.0
99;563100;ASH_COATED_OSMIUM;9988;9;9985;26;;;10004;6;10006;22;;;9996.0;0.0
99;563100;INTARIAN_PEPPER_ROOT;12113;5;;;;;12126;18;;;;;12119.5;0.0
99;563200;ASH_COATED_OSMIUM;9990;19;;;;;10006;6;;;;;9998.0;0.0
99;563200;INTARIAN_PEPPER_ROOT;12113;19;12112;21;;;12127;20;12128;19;;;12120.0;0.0
99;563300;ASH_COATED_OSMIUM;9989;17;9986;21;;;10005;18;10008;29;;;9997.0;0.0
99;563300;INTARIAN_PEPPER_ROOT;12110;14;;;;;12127;14;;;;;12118.5;0.0
99;563400;ASH_COATED_OSMIUM;9987;10;9984;25;;;10003;15;10005;15;;;9995.0;0.0
99;563400;INTARIAN_PEPPER_ROOT;12115;15;;;;;12131;14;;;;;12123.0;0.0
99;563500;ASH_COATED_OSMIUM;9990;11;;;;;10006;17;;;;;9998.0;0.0
99;563500;INTARIAN_PEPPER_ROOT;12112;18;12110;18;;;12129;5;12132;12;;;12120.5;0.0
99;563600;ASH_COATED_OSMIUM;9996;7;9993;26;;;10004;14;10005;18;;;10000.0;0.0
99;563600;INTARIAN_PEPPER_ROOT;12113;10;12110;20;;;12127;8;12129;16;;;12120.0;0.0
99;563700;ASH_COATED_OSMIUM;9994;11;9993;27;;;10010;14;10011;29;;;10002.0;0.0
99;563700;INTARIAN_PEPPER_ROOT;12115;11;;;;;12131;16;;;;;12123.0;0.0
99;563800;ASH_COATED_OSMIUM;9992;12;;;;;10010;12;;;;;10001.0;0.0
99;563800;INTARIAN_PEPPER_ROOT;12115;13;;;;;12128;10;;;;;12121.5;0.0
99;563900;ASH_COATED_OSMIUM;9996;9;9994;15;;;10015;18;10016;16;;;10005.5;0.0
99;563900;INTARIAN_PEPPER_ROOT;12116;15;;;;;12132;17;;;;;12124.0;0.0
99;564000;ASH_COATED_OSMIUM;9996;15;9993;10;;;10012;19;10013;17;;;10004.0;0.0
99;564000;INTARIAN_PEPPER_ROOT;12118;11;12117;25;;;12131;15;12134;10;;;12124.5;0.0
99;564100;ASH_COATED_OSMIUM;9997;17;9994;30;;;10018;13;10020;15;;;10007.5;0.0
99;564100;INTARIAN_PEPPER_ROOT;12118;7;12117;17;;;12131;11;12132;11;;;12124.5;0.0
99;564200;ASH_COATED_OSMIUM;9998;17;9996;12;;;10017;8;10020;28;;;10007.5;0.0
99;564200;INTARIAN_PEPPER_ROOT;12119;17;12116;16;;;12133;16;12134;14;;;12126.0;0.0
99;564300;ASH_COATED_OSMIUM;9995;7;9994;21;;;10011;17;10012;30;;;10003.0;0.0
99;564300;INTARIAN_PEPPER_ROOT;12120;9;12119;15;;;12133;8;12134;10;;;12126.5;0.0
99;564400;ASH_COATED_OSMIUM;9991;12;9990;19;;;10007;7;10009;26;;;9999.0;0.0
99;564400;INTARIAN_PEPPER_ROOT;12119;18;;;;;12132;11;;;;;12125.5;0.0
99;564500;ASH_COATED_OSMIUM;9988;19;9987;21;;;10007;15;10010;17;;;9997.5;0.0
99;564500;INTARIAN_PEPPER_ROOT;12117;19;12116;13;;;12131;7;12133;22;;;12124.0;0.0
99;564600;ASH_COATED_OSMIUM;9990;4;9988;29;;;10006;3;10007;21;;;9998.0;0.0
99;564600;INTARIAN_PEPPER_ROOT;;;;;;;12131;5;;;;;12131;0.0
99;564700;ASH_COATED_OSMIUM;9987;6;;;;;10003;15;;;;;9995.0;0.0
99;564700;INTARIAN_PEPPER_ROOT;12115;20;;;;;12132;5;;;;;12123.5;0.0
99;564800;ASH_COATED_OSMIUM;9990;11;;;;;10008;20;;;;;9999.0;0.0
99;564800;INTARIAN_PEPPER_ROOT;12116;5;12115;24;;;12130;5;12131;22;;;12123.0;0.0
99;564900;ASH_COATED_OSMIUM;;;;;;;10006;16;;;;;10006;0.0
99;564900;INTARIAN_PEPPER_ROOT;12119;19;;;;;12133;14;;;;;12126.0;0.0
99;565000;ASH_COATED_OSMIUM;9991;17;;;;;10012;13;;;;;10001.5;0.0
99;565000;INTARIAN_PEPPER_ROOT;12120;19;12119;21;;;12133;8;12134;15;;;12126.5;0.0
99;565100;ASH_COATED_OSMIUM;9995;13;9994;26;;;10013;20;10016;30;;;10004.0;0.0
99;565100;INTARIAN_PEPPER_ROOT;;;;;;;12132;6;;;;;12132;0.0
99;565200;ASH_COATED_OSMIUM;9995;4;9993;10;;;10013;3;10014;21;;;10004.0;0.0
99;565200;INTARIAN_PEPPER_ROOT;12119;8;12118;14;;;12135;12;12137;18;;;12127.0;0.0
99;565300;ASH_COATED_OSMIUM;9999;5;9996;28;;;10015;18;10017;24;;;10007.0;0.0
99;565300;INTARIAN_PEPPER_ROOT;12120;10;;;;;12133;6;;;;;12126.5;0.0
99;565400;ASH_COATED_OSMIUM;10002;4;9999;11;;;;;;;;;10002;0.0
99;565400;INTARIAN_PEPPER_ROOT;12118;6;;;;;12131;6;;;;;12124.5;0.0
99;565500;ASH_COATED_OSMIUM;9999;6;;;;;10015;13;;;;;10007.0;0.0
99;565500;INTARIAN_PEPPER_ROOT;12122;16;12119;14;;;12135;5;12137;18;;;12128.5;0.0
99;565600;ASH_COATED_OSMIUM;10000;7;9997;15;;;10016;17;10019;11;;;10008.0;0.0
99;565600;INTARIAN_PEPPER_ROOT;12122;14;12120;14;;;12139;12;12141;24;;;12130.5;0.0
99;565700;ASH_COATED_OSMIUM;9998;14;9996;29;;;10014;9;10017;20;;;10006.0;0.0
99;565700;INTARIAN_PEPPER_ROOT;12125;15;12123;25;;;12138;12;12140;15;;;12131.5;0.0
99;565800;ASH_COATED_OSMIUM;9998;9;9997;28;;;10014;11;10017;23;;;10006.0;0.0
99;565800;INTARIAN_PEPPER_ROOT;12125;17;;;;;12138;6;;;;;12131.5;0.0
99;565900;ASH_COATED_OSMIUM;9998;15;9995;22;;;10016;17;10017;10;;;10007.0;0.0
99;565900;INTARIAN_PEPPER_ROOT;12126;8;;;;;12139;13;;;;;12132.5;0.0
99;566000;ASH_COATED_OSMIUM;9992;12;9991;17;;;10010;3;10013;15;;;10001.0;0.0
99;566000;INTARIAN_PEPPER_ROOT;12126;7;;;;;12143;9;;;;;12134.5;0.0
99;566100;ASH_COATED_OSMIUM;9992;17;9989;16;;;10008;3;10011;20;;;10000.0;0.0
99;566100;INTARIAN_PEPPER_ROOT;12129;11;;;;;12145;18;;;;;12137.0;0.0
99;566200;ASH_COATED_OSMIUM;9996;6;;;;;10014;14;;;;;10005.0;0.0
99;566200;INTARIAN_PEPPER_ROOT;12130;7;12127;22;;;12143;17;12146;17;;;12136.5;0.0
99;566300;ASH_COATED_OSMIUM;10004;20;10001;28;;;10011;6;10014;14;;;10007.5;0.0
99;566300;INTARIAN_PEPPER_ROOT;12128;10;12125;17;;;12145;13;12148;21;;;12136.5;0.0
99;566400;ASH_COATED_OSMIUM;10001;8;10000;30;;;10022;18;10025;29;;;10011.5;0.0
99;566400;INTARIAN_PEPPER_ROOT;12129;19;;;;;12142;7;;;;;12135.5;0.0
99;566500;ASH_COATED_OSMIUM;10004;11;;;;;10013;13;;;;;10008.5;0.0
99;566500;INTARIAN_PEPPER_ROOT;;;;;;;12141;17;12144;19;;;12141;0.0
99;566600;ASH_COATED_OSMIUM;10000;5;9997;23;;;10016;14;10019;20;;;10008.0;0.0
99;566600;INTARIAN_PEPPER_ROOT;12128;5;;;;;12141;9;;;;;12134.5;0.0
99;566700;ASH_COATED_OSMIUM;9999;11;9996;27;;;10020;9;10023;19;;;10009.5;0.0
99;566700;INTARIAN_PEPPER_ROOT;12125;13;12123;19;;;12139;13;12141;20;;;12132.0;0.0
99;566800;ASH_COATED_OSMIUM;10003;4;;;;;10024;8;;;;;10013.5;0.0
99;566800;INTARIAN_PEPPER_ROOT;12123;7;12122;25;;;12136;8;12137;23;;;12129.5;0.0
99;566900;ASH_COATED_OSMIUM;9998;13;;;;;10016;4;;;;;10007.0;0.0
99;566900;INTARIAN_PEPPER_ROOT;12122;15;12121;22;;;12138;10;12141;21;;;12130.0;0.0
99;567000;ASH_COATED_OSMIUM;10000;19;9997;11;;;10016;10;10017;26;;;10008.0;0.0
99;567000;INTARIAN_PEPPER_ROOT;12123;10;;;;;12137;10;;;;;12130.0;0.0
99;567100;ASH_COATED_OSMIUM;10002;18;10001;19;;;10018;19;10019;24;;;10010.0;0.0
99;567100;INTARIAN_PEPPER_ROOT;12124;14;;;;;12138;11;;;;;12131.0;0.0
99;567200;ASH_COATED_OSMIUM;10000;7;9999;12;;;10016;14;10017;28;;;10008.0;0.0
99;567200;INTARIAN_PEPPER_ROOT;12123;13;12120;17;;;12136;7;12138;22;;;12129.5;0.0
99;567300;ASH_COATED_OSMIUM;9999;7;9996;14;;;10009;15;10012;12;;;10004.0;0.0
99;567300;INTARIAN_PEPPER_ROOT;12123;11;;;;;12136;18;;;;;12129.5;0.0
99;567400;ASH_COATED_OSMIUM;10000;3;9997;26;;;10021;3;10024;30;;;10010.5;0.0
99;567400;INTARIAN_PEPPER_ROOT;12124;13;12122;16;;;12138;11;12139;21;;;12131.0;0.0
99;567500;ASH_COATED_OSMIUM;9998;8;9996;23;;;10016;8;10018;28;;;10007.0;0.0
99;567500;INTARIAN_PEPPER_ROOT;12123;16;;;;;12136;13;;;;;12129.5;0.0
99;567600;ASH_COATED_OSMIUM;9998;10;9995;11;;;10017;14;10018;25;;;10007.5;0.0
99;567600;INTARIAN_PEPPER_ROOT;12120;20;;;;;12137;13;;;;;12128.5;0.0
99;567700;ASH_COATED_OSMIUM;9992;4;9990;17;;;10011;10;10013;12;;;10001.5;0.0
99;567700;INTARIAN_PEPPER_ROOT;12124;18;;;;;12138;14;;;;;12131.0;0.0
99;567800;ASH_COATED_OSMIUM;9995;17;;;;;10011;13;;;;;10003.0;0.0
99;567800;INTARIAN_PEPPER_ROOT;12120;9;12119;25;;;12136;9;12139;18;;;12128.0;0.0
99;567900;ASH_COATED_OSMIUM;9997;12;9996;18;;;10013;11;10015;23;;;10005.0;0.0
99;567900;INTARIAN_PEPPER_ROOT;12121;17;;;;;;;;;;;12121;0.0
99;568000;ASH_COATED_OSMIUM;10002;19;;;;;10021;20;;;;;10011.5;0.0
99;568000;INTARIAN_PEPPER_ROOT;12121;8;;;;;12134;16;;;;;12127.5;0.0
99;568100;ASH_COATED_OSMIUM;10004;4;;;;;10022;13;;;;;10013.0;0.0
99;568100;INTARIAN_PEPPER_ROOT;12120;12;12118;21;;;12137;13;12139;11;;;12128.5;0.0
99;568200;ASH_COATED_OSMIUM;10002;17;10000;24;;;10023;4;10024;24;;;10012.5;0.0
99;568200;INTARIAN_PEPPER_ROOT;12122;9;;;;;12136;20;;;;;12129.0;0.0
99;568300;ASH_COATED_OSMIUM;10004;15;10002;15;;;10020;15;10021;27;;;10012.0;0.0
99;568300;INTARIAN_PEPPER_ROOT;12123;17;12121;21;;;12137;8;12138;18;;;12130.0;0.0
99;568400;ASH_COATED_OSMIUM;10000;9;9998;14;;;10016;20;10017;13;;;10008.0;0.0
99;568400;INTARIAN_PEPPER_ROOT;12123;13;;;;;12137;13;;;;;12130.0;0.0
99;568500;ASH_COATED_OSMIUM;10002;15;9999;25;;;10023;19;10024;17;;;10012.5;0.0
99;568500;INTARIAN_PEPPER_ROOT;12124;7;12121;18;;;12141;14;12144;12;;;12132.5;0.0
99;568600;ASH_COATED_OSMIUM;9998;8;9995;19;;;10014;15;10017;19;;;10006.0;0.0
99;568600;INTARIAN_PEPPER_ROOT;12130;12;12127;24;;;;;;;;;12130;0.0
99;568700;ASH_COATED_OSMIUM;10000;13;;;;;10019;19;;;;;10009.5;0.0
99;568700;INTARIAN_PEPPER_ROOT;12124;15;;;;;12141;9;;;;;12132.5;0.0
99;568800;ASH_COATED_OSMIUM;10002;10;;;;;10018;9;;;;;10010.0;0.0
99;568800;INTARIAN_PEPPER_ROOT;12126;14;12123;25;;;12140;13;12143;16;;;12133.0;0.0
99;568900;ASH_COATED_OSMIUM;9999;20;9997;10;;;10020;14;10023;19;;;10009.5;0.0
99;568900;INTARIAN_PEPPER_ROOT;12128;10;12127;10;;;12141;10;12142;25;;;12134.5;0.0
99;569000;ASH_COATED_OSMIUM;;;;;;;10021;6;10022;22;;;10021;0.0
99;569000;INTARIAN_PEPPER_ROOT;12124;20;12122;25;;;12141;12;12144;25;;;12132.5;0.0
99;569100;ASH_COATED_OSMIUM;10005;3;;;;;10014;11;;;;;10009.5;0.0
99;569100;INTARIAN_PEPPER_ROOT;12125;6;;;;;12141;6;;;;;12133.0;0.0
99;569200;ASH_COATED_OSMIUM;10003;16;10000;10;;;10019;15;10022;27;;;10011.0;0.0
99;569200;INTARIAN_PEPPER_ROOT;12125;17;;;;;12139;17;;;;;12132.0;0.0
99;569300;ASH_COATED_OSMIUM;9997;18;9994;10;;;10013;4;10016;24;;;10005.0;0.0
99;569300;INTARIAN_PEPPER_ROOT;12127;7;12126;10;;;12141;17;12144;16;;;12134.0;0.0
99;569400;ASH_COATED_OSMIUM;10000;3;;;;;10016;20;;;;;10008.0;0.0
99;569400;INTARIAN_PEPPER_ROOT;12125;18;;;;;12138;17;;;;;12131.5;0.0
99;569500;ASH_COATED_OSMIUM;9997;17;9995;23;;;10015;10;10018;11;;;10006.0;0.0
